# big5	font	index
F0A7	STDFONT	11593
F0A8	STDFONT	11594
F0A9	STDFONT	11595
F0AA	STDFONT	11596
F0AB	STDFONT	11597
F0AC	STDFONT	11598
F0AD	STDFONT	11599
F0AE	STDFONT	11600
F0AF	STDFONT	11601
F0B0	STDFONT	11602
F0B1	STDFONT	11603
F0B2	STDFONT	11604
F0B3	STDFONT	11605
F0B4	STDFONT	11606
F0B5	STDFONT	11607
F0B6	STDFONT	11608
F0B7	STDFONT	11609
F0B8	STDFONT	11610
F0B9	STDFONT	11611
F0BA	STDFONT	11612
F0BB	STDFONT	11613
F0BC	STDFONT	11614
F0BD	STDFONT	11615
F0BE	STDFONT	11616
F0BF	STDFONT	11617
F0C0	STDFONT	11618
F0C1	STDFONT	11619
F0C2	STDFONT	11620
F0C3	STDFONT	11621
F0C4	STDFONT	11622
F0C5	STDFONT	11623
F0C6	STDFONT	11624
F0C7	STDFONT	11625
F0C8	STDFONT	11626
F0C9	STDFONT	11627
F0CA	STDFONT	11628
F0CB	STDFONT	11629
F0CC	STDFONT	11630
F0CD	STDFONT	11631
F0CE	STDFONT	11632
F0CF	STDFONT	11633
F0D0	STDFONT	11634
F0D1	STDFONT	11635
F0D2	STDFONT	11636
F0D3	STDFONT	11637
F0D4	STDFONT	11638
F0D5	STDFONT	11639
F0D6	STDFONT	11640
F0D7	STDFONT	11641
F0D8	STDFONT	11642
F0D9	STDFONT	11643
F0DA	STDFONT	11644
F0DB	STDFONT	11645
F0DC	STDFONT	11646
F0DD	STDFONT	11647
F0DE	STDFONT	11648
F0DF	STDFONT	11649
F0E0	STDFONT	11650
F0E1	STDFONT	11651
F0E2	STDFONT	11652
F0E3	STDFONT	11653
F0E4	STDFONT	11654
F0E5	STDFONT	11655
F0E6	STDFONT	11656
F0E7	STDFONT	11657
F0E8	STDFONT	11658
F0E9	STDFONT	11659
F0EA	STDFONT	11660
F0EB	STDFONT	11661
F0EC	STDFONT	11662
F0ED	STDFONT	11663
F0EE	STDFONT	11664
F0EF	STDFONT	11665
F0F0	STDFONT	11666
F0F1	STDFONT	11667
F0F2	STDFONT	11668
F0F3	STDFONT	11669
F0F4	STDFONT	11670
F0F5	STDFONT	11671
F0F6	STDFONT	11672
F0F7	STDFONT	11673
F0F8	STDFONT	11674
F0F9	STDFONT	11675
F0FA	STDFONT	11676
F0FB	STDFONT	11677
F0FC	STDFONT	11678
F0FD	STDFONT	11679
F0FE	STDFONT	11680
F140	STDFONT	11681
F141	STDFONT	11682
F142	STDFONT	11683
F143	STDFONT	11684
F144	STDFONT	11685
F145	STDFONT	11686
F146	STDFONT	11687
F147	STDFONT	11688
F148	STDFONT	11689
F149	STDFONT	11690
F14A	STDFONT	11691
F14B	STDFONT	11692
F14C	STDFONT	11693
F14D	STDFONT	11694
F14E	STDFONT	11695
F14F	STDFONT	11696
F150	STDFONT	11697
F151	STDFONT	11698
F152	STDFONT	11699
F153	STDFONT	11700
F154	STDFONT	11701
F155	STDFONT	11702
F156	STDFONT	11703
F157	STDFONT	11704
F158	STDFONT	11705
F159	STDFONT	11706
F15A	STDFONT	11707
F15B	STDFONT	11708
F15C	STDFONT	11709
F15D	STDFONT	11710
F15E	STDFONT	11711
F15F	STDFONT	11712
F160	STDFONT	11713
F161	STDFONT	11714
F162	STDFONT	11715
F163	STDFONT	11716
F164	STDFONT	11717
F165	STDFONT	11718
F166	STDFONT	11719
F167	STDFONT	11720
F168	STDFONT	11721
F169	STDFONT	11722
F16A	STDFONT	11723
F16B	STDFONT	11724
F16C	STDFONT	11725
F16D	STDFONT	11726
F16E	STDFONT	11727
F16F	STDFONT	11728
F170	STDFONT	11729
F171	STDFONT	11730
F172	STDFONT	11731
F173	STDFONT	11732
F174	STDFONT	11733
F175	STDFONT	11734
F176	STDFONT	11735
F177	STDFONT	11736
F178	STDFONT	11737
F179	STDFONT	11738
F17A	STDFONT	11739
F17B	STDFONT	11740
F17C	STDFONT	11741
F17D	STDFONT	11742
F17E	STDFONT	11743
F1A1	STDFONT	11744
F1A2	STDFONT	11745
F1A3	STDFONT	11746
F1A4	STDFONT	11747
F1A5	STDFONT	11748
F1A6	STDFONT	11749
F1A7	STDFONT	11750
F1A8	STDFONT	11751
F1A9	STDFONT	11752
F1AA	STDFONT	11753
F1AB	STDFONT	11754
F1AC	STDFONT	11755
F1AD	STDFONT	11756
F1AE	STDFONT	11757
F1AF	STDFONT	11758
F1B0	STDFONT	11759
F1B1	STDFONT	11760
F1B2	STDFONT	11761
F1B3	STDFONT	11762
F1B4	STDFONT	11763
F1B5	STDFONT	11764
F1B6	STDFONT	11765
F1B7	STDFONT	11766
F1B8	STDFONT	11767
F1B9	STDFONT	11768
F1BA	STDFONT	11769
F1BB	STDFONT	11770
F1BC	STDFONT	11771
F1BD	STDFONT	11772
F1BE	STDFONT	11773
F1BF	STDFONT	11774
F1C0	STDFONT	11775
F1C1	STDFONT	11776
F1C2	STDFONT	11777
F1C3	STDFONT	11778
F1C4	STDFONT	11779
F1C5	STDFONT	11780
F1C6	STDFONT	11781
F1C7	STDFONT	11782
F1C8	STDFONT	11783
F1C9	STDFONT	11784
F1CA	STDFONT	11785
F1CB	STDFONT	11786
F1CC	STDFONT	11787
F1CD	STDFONT	11788
F1CE	STDFONT	11789
F1CF	STDFONT	11790
F1D0	STDFONT	11791
F1D1	STDFONT	11792
F1D2	STDFONT	11793
F1D3	STDFONT	11794
F1D4	STDFONT	11795
F1D5	STDFONT	11796
F1D6	STDFONT	11797
F1D7	STDFONT	11798
F1D8	STDFONT	11799
F1D9	STDFONT	11800
F1DA	STDFONT	11801
F1DB	STDFONT	11802
F1DC	STDFONT	11803
F1DD	STDFONT	11804
F1DE	STDFONT	11805
F1DF	STDFONT	11806
F1E0	STDFONT	11807
F1E1	STDFONT	11808
F1E2	STDFONT	11809
F1E3	STDFONT	11810
F1E4	STDFONT	11811
F1E5	STDFONT	11812
F1E6	STDFONT	11813
F1E7	STDFONT	11814
F1E8	STDFONT	11815
F1E9	STDFONT	11816
F1EA	STDFONT	11817
F1EB	STDFONT	11818
F1EC	STDFONT	11819
F1ED	STDFONT	11820
F1EE	STDFONT	11821
F1EF	STDFONT	11822
F1F0	STDFONT	11823
F1F1	STDFONT	11824
F1F2	STDFONT	11825
F1F3	STDFONT	11826
F1F4	STDFONT	11827
F1F5	STDFONT	11828
F1F6	STDFONT	11829
F1F7	STDFONT	11830
F1F8	STDFONT	11831
F1F9	STDFONT	11832
F1FA	STDFONT	11833
F1FB	STDFONT	11834
F1FC	STDFONT	11835
F1FD	STDFONT	11836
F1FE	STDFONT	11837
F240	STDFONT	11838
F241	STDFONT	11839
F242	STDFONT	11840
F243	STDFONT	11841
F244	STDFONT	11842
F245	STDFONT	11843
F246	STDFONT	11844
F247	STDFONT	11845
F248	STDFONT	11846
F249	STDFONT	11847
F24A	STDFONT	11848
F24B	STDFONT	11849
F24C	STDFONT	11850
F24D	STDFONT	11851
F24E	STDFONT	11852
F24F	STDFONT	11853
F250	STDFONT	11854
F251	STDFONT	11855
F252	STDFONT	11856
F253	STDFONT	11857
F254	STDFONT	11858
F255	STDFONT	11859
F256	STDFONT	11860
F257	STDFONT	11861
F258	STDFONT	11862
F259	STDFONT	11863
F25A	STDFONT	11864
F25B	STDFONT	11865
F25C	STDFONT	11866
F25D	STDFONT	11867
F25E	STDFONT	11868
F25F	STDFONT	11869
F260	STDFONT	11870
F261	STDFONT	11871
F262	STDFONT	11872
F263	STDFONT	11873
F264	STDFONT	11874
F265	STDFONT	11875
F266	STDFONT	11876
F267	STDFONT	11877
F268	STDFONT	11878
F269	STDFONT	11879
F26A	STDFONT	11880
F26B	STDFONT	11881
F26C	STDFONT	11882
F26D	STDFONT	11883
F26E	STDFONT	11884
F26F	STDFONT	11885
F270	STDFONT	11886
F271	STDFONT	11887
F272	STDFONT	11888
F273	STDFONT	11889
F274	STDFONT	11890
F275	STDFONT	11891
F276	STDFONT	11892
F277	STDFONT	11893
F278	STDFONT	11894
F279	STDFONT	11895
F27A	STDFONT	11896
F27B	STDFONT	11897
F27C	STDFONT	11898
F27D	STDFONT	11899
F27E	STDFONT	11900
F2A1	STDFONT	11901
F2A2	STDFONT	11902
F2A3	STDFONT	11903
F2A4	STDFONT	11904
F2A5	STDFONT	11905
F2A6	STDFONT	11906
F2A7	STDFONT	11907
F2A8	STDFONT	11908
F2A9	STDFONT	11909
F2AA	STDFONT	11910
F2AB	STDFONT	11911
F2AC	STDFONT	11912
F2AD	STDFONT	11913
F2AE	STDFONT	11914
F2AF	STDFONT	11915
F2B0	STDFONT	11916
F2B1	STDFONT	11917
F2B2	STDFONT	11918
F2B3	STDFONT	11919
F2B4	STDFONT	11920
F2B5	STDFONT	11921
F2B6	STDFONT	11922
F2B7	STDFONT	11923
F2B8	STDFONT	11924
F2B9	STDFONT	11925
F2BA	STDFONT	11926
F2BB	STDFONT	11927
F2BC	STDFONT	11928
F2BD	STDFONT	11929
F2BE	STDFONT	11930
F2BF	STDFONT	11931
F2C0	STDFONT	11932
F2C1	STDFONT	11933
F2C2	STDFONT	11934
F2C3	STDFONT	11935
F2C4	STDFONT	11936
F2C5	STDFONT	11937
F2C6	STDFONT	11938
F2C7	STDFONT	11939
F2C8	STDFONT	11940
F2C9	STDFONT	11941
F2CA	STDFONT	11942
F2CB	STDFONT	11943
F2CC	STDFONT	11944
F2CD	STDFONT	11945
F2CE	STDFONT	11946
F2CF	STDFONT	11947
F2D0	STDFONT	11948
F2D1	STDFONT	11949
F2D2	STDFONT	11950
F2D3	STDFONT	11951
F2D4	STDFONT	11952
F2D5	STDFONT	11953
F2D6	STDFONT	11954
F2D7	STDFONT	11955
F2D8	STDFONT	11956
F2D9	STDFONT	11957
F2DA	STDFONT	11958
F2DB	STDFONT	11959
F2DC	STDFONT	11960
F2DD	STDFONT	11961
F2DE	STDFONT	11962
F2DF	STDFONT	11963
F2E0	STDFONT	11964
F2E1	STDFONT	11965
F2E2	STDFONT	11966
F2E3	STDFONT	11967
F2E4	STDFONT	11968
F2E5	STDFONT	11969
F2E6	STDFONT	11970
F2E7	STDFONT	11971
F2E8	STDFONT	11972
F2E9	STDFONT	11973
F2EA	STDFONT	11974
F2EB	STDFONT	11975
F2EC	STDFONT	11976
F2ED	STDFONT	11977
F2EE	STDFONT	11978
F2EF	STDFONT	11979
F2F0	STDFONT	11980
F2F1	STDFONT	11981
F2F2	STDFONT	11982
F2F3	STDFONT	11983
F2F4	STDFONT	11984
F2F5	STDFONT	11985
F2F6	STDFONT	11986
F2F7	STDFONT	11987
F2F8	STDFONT	11988
F2F9	STDFONT	11989
F2FA	STDFONT	11990
F2FB	STDFONT	11991
F2FC	STDFONT	11992
F2FD	STDFONT	11993
F2FE	STDFONT	11994
F340	STDFONT	11995
F341	STDFONT	11996
F342	STDFONT	11997
F343	STDFONT	11998
F344	STDFONT	11999
F345	STDFONT	12000
F346	STDFONT	12001
F347	STDFONT	12002
F348	STDFONT	12003
F349	STDFONT	12004
F34A	STDFONT	12005
F34B	STDFONT	12006
F34C	STDFONT	12007
F34D	STDFONT	12008
F34E	STDFONT	12009
F34F	STDFONT	12010
F350	STDFONT	12011
F351	STDFONT	12012
F352	STDFONT	12013
F353	STDFONT	12014
F354	STDFONT	12015
F355	STDFONT	12016
F356	STDFONT	12017
F357	STDFONT	12018
F358	STDFONT	12019
F359	STDFONT	12020
F35A	STDFONT	12021
F35B	STDFONT	12022
F35C	STDFONT	12023
F35D	STDFONT	12024
F35E	STDFONT	12025
F35F	STDFONT	12026
F360	STDFONT	12027
F361	STDFONT	12028
F362	STDFONT	12029
F363	STDFONT	12030
F364	STDFONT	12031
F365	STDFONT	12032
F366	STDFONT	12033
F367	STDFONT	12034
F368	STDFONT	12035
F369	STDFONT	12036
F36A	STDFONT	12037
F36B	STDFONT	12038
F36C	STDFONT	12039
F36D	STDFONT	12040
F36E	STDFONT	12041
F36F	STDFONT	12042
F370	STDFONT	12043
F371	STDFONT	12044
F372	STDFONT	12045
F373	STDFONT	12046
F374	STDFONT	12047
F375	STDFONT	12048
F376	STDFONT	12049
F377	STDFONT	12050
F378	STDFONT	12051
F379	STDFONT	12052
F37A	STDFONT	12053
F37B	STDFONT	12054
F37C	STDFONT	12055
F37D	STDFONT	12056
F37E	STDFONT	12057
F3A1	STDFONT	12058
F3A2	STDFONT	12059
F3A3	STDFONT	12060
F3A4	STDFONT	12061
F3A5	STDFONT	12062
F3A6	STDFONT	12063
F3A7	STDFONT	12064
F3A8	STDFONT	12065
F3A9	STDFONT	12066
F3AA	STDFONT	12067
F3AB	STDFONT	12068
F3AC	STDFONT	12069
F3AD	STDFONT	12070
F3AE	STDFONT	12071
F3AF	STDFONT	12072
F3B0	STDFONT	12073
F3B1	STDFONT	12074
F3B2	STDFONT	12075
F3B3	STDFONT	12076
F3B4	STDFONT	12077
F3B5	STDFONT	12078
F3B6	STDFONT	12079
F3B7	STDFONT	12080
F3B8	STDFONT	12081
F3B9	STDFONT	12082
F3BA	STDFONT	12083
F3BB	STDFONT	12084
F3BC	STDFONT	12085
F3BD	STDFONT	12086
F3BE	STDFONT	12087
F3BF	STDFONT	12088
F3C0	STDFONT	12089
F3C1	STDFONT	12090
F3C2	STDFONT	12091
F3C3	STDFONT	12092
F3C4	STDFONT	12093
F3C5	STDFONT	12094
F3C6	STDFONT	12095
F3C7	STDFONT	12096
F3C8	STDFONT	12097
F3C9	STDFONT	12098
F3CA	STDFONT	12099
F3CB	STDFONT	12100
F3CC	STDFONT	12101
F3CD	STDFONT	12102
F3CE	STDFONT	12103
F3CF	STDFONT	12104
F3D0	STDFONT	12105
F3D1	STDFONT	12106
F3D2	STDFONT	12107
F3D3	STDFONT	12108
F3D4	STDFONT	12109
F3D5	STDFONT	12110
F3D6	STDFONT	12111
F3D7	STDFONT	12112
F3D8	STDFONT	12113
F3D9	STDFONT	12114
F3DA	STDFONT	12115
F3DB	STDFONT	12116
F3DC	STDFONT	12117
F3DD	STDFONT	12118
F3DE	STDFONT	12119
F3DF	STDFONT	12120
F3E0	STDFONT	12121
F3E1	STDFONT	12122
F3E2	STDFONT	12123
F3E3	STDFONT	12124
F3E4	STDFONT	12125
F3E5	STDFONT	12126
F3E6	STDFONT	12127
F3E7	STDFONT	12128
F3E8	STDFONT	12129
F3E9	STDFONT	12130
F3EA	STDFONT	12131
F3EB	STDFONT	12132
F3EC	STDFONT	12133
F3ED	STDFONT	12134
F3EE	STDFONT	12135
F3EF	STDFONT	12136
F3F0	STDFONT	12137
F3F1	STDFONT	12138
F3F2	STDFONT	12139
F3F3	STDFONT	12140
F3F4	STDFONT	12141
F3F5	STDFONT	12142
F3F6	STDFONT	12143
F3F7	STDFONT	12144
F3F8	STDFONT	12145
F3F9	STDFONT	12146
F3FA	STDFONT	12147
F3FB	STDFONT	12148
F3FC	STDFONT	12149
F3FD	STDFONT	12150
F3FE	STDFONT	12151
F440	STDFONT	12152
F441	STDFONT	12153
F442	STDFONT	12154
F443	STDFONT	12155
F444	STDFONT	12156
F445	STDFONT	12157
F446	STDFONT	12158
F447	STDFONT	12159
F448	STDFONT	12160
F449	STDFONT	12161
F44A	STDFONT	12162
F44B	STDFONT	12163
F44C	STDFONT	12164
F44D	STDFONT	12165
F44E	STDFONT	12166
F44F	STDFONT	12167
F450	STDFONT	12168
F451	STDFONT	12169
F452	STDFONT	12170
F453	STDFONT	12171
F454	STDFONT	12172
F455	STDFONT	12173
F456	STDFONT	12174
F457	STDFONT	12175
F458	STDFONT	12176
F459	STDFONT	12177
F45A	STDFONT	12178
F45B	STDFONT	12179
F45C	STDFONT	12180
F45D	STDFONT	12181
F45E	STDFONT	12182
F45F	STDFONT	12183
F460	STDFONT	12184
F461	STDFONT	12185
F462	STDFONT	12186
F463	STDFONT	12187
F464	STDFONT	12188
F465	STDFONT	12189
F466	STDFONT	12190
F467	STDFONT	12191
F468	STDFONT	12192
F469	STDFONT	12193
F46A	STDFONT	12194
F46B	STDFONT	12195
F46C	STDFONT	12196
F46D	STDFONT	12197
F46E	STDFONT	12198
F46F	STDFONT	12199
F470	STDFONT	12200
F471	STDFONT	12201
F472	STDFONT	12202
F473	STDFONT	12203
F474	STDFONT	12204
F475	STDFONT	12205
F476	STDFONT	12206
F477	STDFONT	12207
F478	STDFONT	12208
F479	STDFONT	12209
F47A	STDFONT	12210
F47B	STDFONT	12211
F47C	STDFONT	12212
F47D	STDFONT	12213
F47E	STDFONT	12214
F4A1	STDFONT	12215
F4A2	STDFONT	12216
F4A3	STDFONT	12217
F4A4	STDFONT	12218
F4A5	STDFONT	12219
F4A6	STDFONT	12220
F4A7	STDFONT	12221
F4A8	STDFONT	12222
F4A9	STDFONT	12223
F4AA	STDFONT	12224
F4AB	STDFONT	12225
F4AC	STDFONT	12226
F4AD	STDFONT	12227
F4AE	STDFONT	12228
F4AF	STDFONT	12229
F4B0	STDFONT	12230
F4B1	STDFONT	12231
F4B2	STDFONT	12232
F4B3	STDFONT	12233
F4B4	STDFONT	12234
F4B5	STDFONT	12235
F4B6	STDFONT	12236
F4B7	STDFONT	12237
F4B8	STDFONT	12238
F4B9	STDFONT	12239
F4BA	STDFONT	12240
F4BB	STDFONT	12241
F4BC	STDFONT	12242
F4BD	STDFONT	12243
F4BE	STDFONT	12244
F4BF	STDFONT	12245
F4C0	STDFONT	12246
F4C1	STDFONT	12247
F4C2	STDFONT	12248
F4C3	STDFONT	12249
F4C4	STDFONT	12250
F4C5	STDFONT	12251
F4C6	STDFONT	12252
F4C7	STDFONT	12253
F4C8	STDFONT	12254
F4C9	STDFONT	12255
F4CA	STDFONT	12256
F4CB	STDFONT	12257
F4CC	STDFONT	12258
F4CD	STDFONT	12259
F4CE	STDFONT	12260
F4CF	STDFONT	12261
F4D0	STDFONT	12262
F4D1	STDFONT	12263
F4D2	STDFONT	12264
F4D3	STDFONT	12265
F4D4	STDFONT	12266
F4D5	STDFONT	12267
F4D6	STDFONT	12268
F4D7	STDFONT	12269
F4D8	STDFONT	12270
F4D9	STDFONT	12271
F4DA	STDFONT	12272
F4DB	STDFONT	12273
F4DC	STDFONT	12274
F4DD	STDFONT	12275
F4DE	STDFONT	12276
F4DF	STDFONT	12277
F4E0	STDFONT	12278
F4E1	STDFONT	12279
F4E2	STDFONT	12280
F4E3	STDFONT	12281
F4E4	STDFONT	12282
F4E5	STDFONT	12283
F4E6	STDFONT	12284
F4E7	STDFONT	12285
F4E8	STDFONT	12286
F4E9	STDFONT	12287
F4EA	STDFONT	12288
F4EB	STDFONT	12289
F4EC	STDFONT	12290
F4ED	STDFONT	12291
F4EE	STDFONT	12292
F4EF	STDFONT	12293
F4F0	STDFONT	12294
F4F1	STDFONT	12295
F4F2	STDFONT	12296
F4F3	STDFONT	12297
F4F4	STDFONT	12298
F4F5	STDFONT	12299
F4F6	STDFONT	12300
F4F7	STDFONT	12301
F4F8	STDFONT	12302
F4F9	STDFONT	12303
F4FA	STDFONT	12304
F4FB	STDFONT	12305
F4FC	STDFONT	12306
F4FD	STDFONT	12307
F4FE	STDFONT	12308
F540	STDFONT	12309
F541	STDFONT	12310
F542	STDFONT	12311
F543	STDFONT	12312
F544	STDFONT	12313
F545	STDFONT	12314
F546	STDFONT	12315
F547	STDFONT	12316
F548	STDFONT	12317
F549	STDFONT	12318
F54A	STDFONT	12319
F54B	STDFONT	12320
F54C	STDFONT	12321
F54D	STDFONT	12322
F54E	STDFONT	12323
F54F	STDFONT	12324
F550	STDFONT	12325
F551	STDFONT	12326
F552	STDFONT	12327
F553	STDFONT	12328
F554	STDFONT	12329
F555	STDFONT	12330
F556	STDFONT	12331
F557	STDFONT	12332
F558	STDFONT	12333
F559	STDFONT	12334
F55A	STDFONT	12335
F55B	STDFONT	12336
F55C	STDFONT	12337
F55D	STDFONT	12338
F55E	STDFONT	12339
F55F	STDFONT	12340
F560	STDFONT	12341
F561	STDFONT	12342
F562	STDFONT	12343
F563	STDFONT	12344
F564	STDFONT	12345
F565	STDFONT	12346
F566	STDFONT	12347
F567	STDFONT	12348
F568	STDFONT	12349
F569	STDFONT	12350
F56A	STDFONT	12351
F56B	STDFONT	12352
F56C	STDFONT	12353
F56D	STDFONT	12354
F56E	STDFONT	12355
F56F	STDFONT	12356
F570	STDFONT	12357
F571	STDFONT	12358
F572	STDFONT	12359
F573	STDFONT	12360
F574	STDFONT	12361
F575	STDFONT	12362
F576	STDFONT	12363
F577	STDFONT	12364
F578	STDFONT	12365
F579	STDFONT	12366
F57A	STDFONT	12367
F57B	STDFONT	12368
F57C	STDFONT	12369
F57D	STDFONT	12370
F57E	STDFONT	12371
F5A1	STDFONT	12372
F5A2	STDFONT	12373
F5A3	STDFONT	12374
F5A4	STDFONT	12375
F5A5	STDFONT	12376
F5A6	STDFONT	12377
F5A7	STDFONT	12378
F5A8	STDFONT	12379
F5A9	STDFONT	12380
F5AA	STDFONT	12381
F5AB	STDFONT	12382
F5AC	STDFONT	12383
F5AD	STDFONT	12384
F5AE	STDFONT	12385
F5AF	STDFONT	12386
F5B0	STDFONT	12387
F5B1	STDFONT	12388
F5B2	STDFONT	12389
F5B3	STDFONT	12390
F5B4	STDFONT	12391
F5B5	STDFONT	12392
F5B6	STDFONT	12393
F5B7	STDFONT	12394
F5B8	STDFONT	12395
F5B9	STDFONT	12396
F5BA	STDFONT	12397
F5BB	STDFONT	12398
F5BC	STDFONT	12399
F5BD	STDFONT	12400
F5BE	STDFONT	12401
F5BF	STDFONT	12402
F5C0	STDFONT	12403
F5C1	STDFONT	12404
F5C2	STDFONT	12405
F5C3	STDFONT	12406
F5C4	STDFONT	12407
F5C5	STDFONT	12408
F5C6	STDFONT	12409
F5C7	STDFONT	12410
F5C8	STDFONT	12411
F5C9	STDFONT	12412
F5CA	STDFONT	12413
F5CB	STDFONT	12414
F5CC	STDFONT	12415
F5CD	STDFONT	12416
F5CE	STDFONT	12417
F5CF	STDFONT	12418
F5D0	STDFONT	12419
F5D1	STDFONT	12420
F5D2	STDFONT	12421
F5D3	STDFONT	12422
F5D4	STDFONT	12423
F5D5	STDFONT	12424
F5D6	STDFONT	12425
F5D7	STDFONT	12426
F5D8	STDFONT	12427
F5D9	STDFONT	12428
F5DA	STDFONT	12429
F5DB	STDFONT	12430
F5DC	STDFONT	12431
F5DD	STDFONT	12432
F5DE	STDFONT	12433
F5DF	STDFONT	12434
F5E0	STDFONT	12435
F5E1	STDFONT	12436
F5E2	STDFONT	12437
F5E3	STDFONT	12438
F5E4	STDFONT	12439
F5E5	STDFONT	12440
F5E6	STDFONT	12441
F5E7	STDFONT	12442
F5E8	STDFONT	12443
F5E9	STDFONT	12444
F5EA	STDFONT	12445
F5EB	STDFONT	12446
F5EC	STDFONT	12447
F5ED	STDFONT	12448
F5EE	STDFONT	12449
F5EF	STDFONT	12450
F5F0	STDFONT	12451
F5F1	STDFONT	12452
F5F2	STDFONT	12453
F5F3	STDFONT	12454
F5F4	STDFONT	12455
F5F5	STDFONT	12456
F5F6	STDFONT	12457
F5F7	STDFONT	12458
F5F8	STDFONT	12459
F5F9	STDFONT	12460
F5FA	STDFONT	12461
F5FB	STDFONT	12462
F5FC	STDFONT	12463
F5FD	STDFONT	12464
F5FE	STDFONT	12465
F640	STDFONT	12466
F641	STDFONT	12467
F642	STDFONT	12468
F643	STDFONT	12469
F644	STDFONT	12470
F645	STDFONT	12471
F646	STDFONT	12472
F647	STDFONT	12473
F648	STDFONT	12474
F649	STDFONT	12475
F64A	STDFONT	12476
F64B	STDFONT	12477
F64C	STDFONT	12478
F64D	STDFONT	12479
F64E	STDFONT	12480
F64F	STDFONT	12481
F650	STDFONT	12482
F651	STDFONT	12483
F652	STDFONT	12484
F653	STDFONT	12485
F654	STDFONT	12486
F655	STDFONT	12487
F656	STDFONT	12488
F657	STDFONT	12489
F658	STDFONT	12490
F659	STDFONT	12491
F65A	STDFONT	12492
F65B	STDFONT	12493
F65C	STDFONT	12494
F65D	STDFONT	12495
F65E	STDFONT	12496
F65F	STDFONT	12497
F660	STDFONT	12498
F661	STDFONT	12499
F662	STDFONT	12500
F663	STDFONT	12501
F664	STDFONT	12502
F665	STDFONT	12503
F666	STDFONT	12504
F667	STDFONT	12505
F668	STDFONT	12506
F669	STDFONT	12507
F66A	STDFONT	12508
F66B	STDFONT	12509
F66C	STDFONT	12510
F66D	STDFONT	12511
F66E	STDFONT	12512
F66F	STDFONT	12513
F670	STDFONT	12514
F671	STDFONT	12515
F672	STDFONT	12516
F673	STDFONT	12517
F674	STDFONT	12518
F675	STDFONT	12519
F676	STDFONT	12520
F677	STDFONT	12521
F678	STDFONT	12522
F679	STDFONT	12523
F67A	STDFONT	12524
F67B	STDFONT	12525
F67C	STDFONT	12526
F67D	STDFONT	12527
F67E	STDFONT	12528
F6A1	STDFONT	12529
F6A2	STDFONT	12530
F6A3	STDFONT	12531
F6A4	STDFONT	12532
F6A5	STDFONT	12533
F6A6	STDFONT	12534
F6A7	STDFONT	12535
F6A8	STDFONT	12536
F6A9	STDFONT	12537
F6AA	STDFONT	12538
F6AB	STDFONT	12539
F6AC	STDFONT	12540
F6AD	STDFONT	12541
F6AE	STDFONT	12542
F6AF	STDFONT	12543
F6B0	STDFONT	12544
F6B1	STDFONT	12545
F6B2	STDFONT	12546
F6B3	STDFONT	12547
F6B4	STDFONT	12548
F6B5	STDFONT	12549
F6B6	STDFONT	12550
F6B7	STDFONT	12551
F6B8	STDFONT	12552
F6B9	STDFONT	12553
F6BA	STDFONT	12554
F6BB	STDFONT	12555
F6BC	STDFONT	12556
F6BD	STDFONT	12557
F6BE	STDFONT	12558
F6BF	STDFONT	12559
F6C0	STDFONT	12560
F6C1	STDFONT	12561
F6C2	STDFONT	12562
F6C3	STDFONT	12563
F6C4	STDFONT	12564
F6C5	STDFONT	12565
F6C6	STDFONT	12566
F6C7	STDFONT	12567
F6C8	STDFONT	12568
F6C9	STDFONT	12569
F6CA	STDFONT	12570
F6CB	STDFONT	12571
F6CC	STDFONT	12572
F6CD	STDFONT	12573
F6CE	STDFONT	12574
F6CF	STDFONT	12575
F6D0	STDFONT	12576
F6D1	STDFONT	12577
F6D2	STDFONT	12578
F6D3	STDFONT	12579
F6D4	STDFONT	12580
F6D5	STDFONT	12581
F6D6	STDFONT	12582
F6D7	STDFONT	12583
F6D8	STDFONT	12584
F6D9	STDFONT	12585
F6DA	STDFONT	12586
F6DB	STDFONT	12587
F6DC	STDFONT	12588
F6DD	STDFONT	12589
F6DE	STDFONT	12590
F6DF	STDFONT	12591
F6E0	STDFONT	12592
F6E1	STDFONT	12593
F6E2	STDFONT	12594
F6E3	STDFONT	12595
F6E4	STDFONT	12596
F6E5	STDFONT	12597
F6E6	STDFONT	12598
F6E7	STDFONT	12599
F6E8	STDFONT	12600
F6E9	STDFONT	12601
F6EA	STDFONT	12602
F6EB	STDFONT	12603
F6EC	STDFONT	12604
F6ED	STDFONT	12605
F6EE	STDFONT	12606
F6EF	STDFONT	12607
F6F0	STDFONT	12608
F6F1	STDFONT	12609
F6F2	STDFONT	12610
F6F3	STDFONT	12611
F6F4	STDFONT	12612
F6F5	STDFONT	12613
F6F6	STDFONT	12614
F6F7	STDFONT	12615
F6F8	STDFONT	12616
F6F9	STDFONT	12617
F6FA	STDFONT	12618
F6FB	STDFONT	12619
F6FC	STDFONT	12620
F6FD	STDFONT	12621
F6FE	STDFONT	12622
F740	STDFONT	12623
F741	STDFONT	12624
F742	STDFONT	12625
F743	STDFONT	12626
F744	STDFONT	12627
F745	STDFONT	12628
F746	STDFONT	12629
F747	STDFONT	12630
F748	STDFONT	12631
F749	STDFONT	12632
F74A	STDFONT	12633
F74B	STDFONT	12634
F74C	STDFONT	12635
F74D	STDFONT	12636
F74E	STDFONT	12637
